Date,CLOSE
2011-02-23,154.75
2011-02-24,152.83
2011-02-25,153.9
2011-02-28,147.15
2011-03-01,149.02
2011-03-03,151.01
2011-03-04,153.08
2011-03-07,150.9
2011-03-08,151.45000000000002
2011-03-09,149.97
2011-03-10,153.43
2011-03-11,153.97000000000003
2011-03-14,154.34000000000003
2011-03-15,152.01
2011-03-16,153.5
2011-03-17,153.10999999999999
2011-03-18,147.76
2011-03-21,152.13
2011-03-22,153.62
2011-03-23,155.82000000000002
2011-03-24,153.13
2011-03-25,156.08
2011-03-28,151.68
2011-03-29,156.23000000000002
2011-03-30,158.07000000000002
2011-03-31,157.98000000000002
2011-04-01,159.48000000000002
2011-04-04,160.19000000000003
2011-04-05,159.96
2011-04-06,161.16
2011-04-07,165.8
2011-04-08,164.73000000000002
2011-04-11,168.78
2011-04-13,169.56
2011-04-15,168.49
2011-04-18,166.61
2011-04-19,166.75
2011-04-20,167.84000000000003
2011-04-21,169.45000000000002
2011-04-25,170.83
2011-04-26,169.95000000000002
2011-04-27,169.22000000000003
2011-04-28,174.41
2011-04-29,173.22000000000003
2011-05-02,173.13
2011-05-03,175.14000000000001
2011-05-04,174.18
2011-05-05,169.8
2011-05-06,174.32000000000002
2011-05-09,180.02
2011-05-10,176.07000000000002
2011-05-11,181.93
2011-05-12,178.10000000000002
2011-05-13,179.83
2011-05-16,179.0
2011-05-17,177.95000000000002
2011-05-18,178.12
2011-05-19,177.75
2011-05-20,178.12
2011-05-23,176.46
2011-05-24,175.01
2011-05-25,173.26
2011-05-26,172.84000000000003
2011-05-27,176.19000000000003
2011-05-30,179.98000000000002
2011-05-31,184.04000000000002
2011-06-01,181.46
2011-06-02,181.28
2011-06-03,179.83
2011-06-06,177.49
2011-06-07,183.87
2011-06-08,181.42000000000002
2011-06-09,183.03
2011-06-10,181.94000000000003
2011-06-13,181.60000000000002
2011-06-14,181.62
2011-06-15,181.99
2011-06-16,182.17000000000002
2011-06-17,179.96
2011-06-20,180.43
2011-06-21,181.20000000000002
2011-06-22,177.77
2011-06-23,175.26
2011-06-24,179.51
2011-06-27,181.82000000000002
2011-06-28,179.89000000000001
2011-06-29,180.62
2011-06-30,183.65
2011-07-01,187.31
2011-07-04,186.20000000000002
2011-07-05,189.79000000000002
2011-07-06,186.63
2011-07-07,186.95000000000002
2011-07-08,188.01
2011-07-11,188.27
2011-07-12,186.27
2011-07-13,189.94000000000003
2011-07-14,192.5
2011-07-15,193.47000000000003
2011-07-18,191.75
2011-07-19,190.58
2011-07-20,176.24
2011-07-21,175.4
2011-07-22,174.32000000000002
2011-07-25,179.27
2011-07-26,178.94000000000003
2011-07-27,179.3
2011-07-28,174.47000000000003
2011-07-29,177.07000000000002
2011-08-01,177.14000000000001
2011-08-02,176.04000000000002
2011-08-03,175.4
2011-08-04,173.41
2011-08-05,170.19000000000003
2011-08-08,167.10000000000002
2011-08-09,171.61
2011-08-10,170.12
2011-08-11,172.34000000000003
2011-08-12,169.98000000000002
2011-08-16,168.92000000000002
2011-08-17,167.35000000000002
2011-08-18,161.98000000000002
2011-08-19,161.39000000000001
2011-08-22,162.06
2011-08-23,170.78
2011-08-24,165.23000000000002
2011-08-25,165.61
2011-08-26,167.14000000000001
2011-08-29,167.06
2011-08-30,169.01
2011-09-02,165.89000000000001
2011-09-05,166.58
2011-09-06,164.54000000000002
2011-09-07,165.95000000000002
2011-09-08,166.02
2011-09-09,164.66
2011-09-12,166.65
2011-09-13,164.64000000000001
2011-09-14,164.19000000000003
2011-09-15,163.81
2011-09-16,168.77
2011-09-19,165.44000000000003
2011-09-20,164.76
2011-09-21,168.16
2011-09-22,164.67000000000002
2011-09-23,161.44000000000003
2011-09-26,157.95000000000002
2011-09-27,159.01
2011-09-28,155.78
2011-09-29,151.54000000000002
2011-09-30,151.8
2011-10-03,149.60999999999999
2011-10-04,151.87
2011-10-05,154.21
2011-10-07,152.41
2011-10-10,151.4
2011-10-11,150.56
2011-10-12,150.42000000000002
2011-10-13,149.55
2011-10-14,149.96
2011-10-17,153.09
2011-10-18,151.02
2011-10-19,152.0
2011-10-20,151.26
2011-10-21,151.02
2011-10-24,151.26
2011-10-25,151.29000000000002
2011-10-26,151.93
2011-10-28,154.5
2011-10-31,153.08
2011-11-01,150.51
2011-11-02,150.67000000000002
2011-11-03,151.62
2011-11-04,152.6
2011-11-08,153.35999999999999
2011-11-09,152.16
2011-11-11,144.6
2011-11-14,146.38
2011-11-15,144.97
2011-11-16,145.16
2011-11-17,143.9
2011-11-18,143.09
2011-11-21,143.15
2011-11-22,143.3
2011-11-23,143.27
2011-11-24,143.78
2011-11-25,143.23
2011-11-28,143.02
2011-11-29,143.12
2011-11-30,141.13
2011-12-01,141.0
2011-12-02,140.01
2011-12-05,139.69000000000003
2011-12-07,141.01
2011-12-08,140.12
2011-12-09,139.20000000000002
2011-12-12,140.01
2011-12-13,140.77
2011-12-14,141.6
2011-12-15,142.18
2011-12-16,142.05
2011-12-19,141.89000000000001
2011-12-20,142.08
2011-12-21,141.07000000000002
2011-12-22,141.38
2011-12-23,131.84
2011-12-26,133.5
2011-12-27,131.12
2011-12-28,132.83
2011-12-29,138.79000000000002
2011-12-30,140.87
2012-01-02,141.21
2012-01-03,139.49
2012-01-04,138.45000000000002
2012-01-05,138.24
2012-01-06,136.08
2012-01-07,137.45000000000002
2012-01-09,138.64000000000001
2012-01-10,136.84
2012-01-11,136.20000000000002
2012-01-12,135.9
2012-01-13,134.79000000000002
2012-01-16,132.77
2012-01-17,132.93
2012-01-18,130.03
2012-01-19,130.21
2012-01-20,129.89000000000001
2012-01-23,127.81
2012-01-24,126.37
2012-01-25,127.27000000000001
2012-01-27,131.10999999999999
2012-01-30,131.09
2012-01-31,132.32000000000002
2012-02-01,131.07000000000002
2012-02-02,133.16
2012-02-03,135.78
2012-02-06,134.87
2012-02-07,132.03
2012-02-08,133.37
2012-02-09,134.69000000000003
2012-02-10,139.07000000000002
2012-02-13,141.38
2012-02-14,144.97
2012-02-15,143.85999999999999
2012-02-16,142.47
2012-02-17,142.65
2012-02-21,142.06
2012-02-22,138.6
2012-02-23,138.87
2012-02-24,139.34
2012-02-27,138.04000000000002
2012-02-28,138.54000000000002
2012-02-29,145.22
2012-03-01,142.18
2012-03-02,141.69000000000003
2012-03-03,140.85
2012-03-05,138.84
2012-03-06,139.4
2012-03-07,139.78
2012-03-09,140.01
2012-03-12,140.3
2012-03-13,141.76
2012-03-14,149.51
2012-03-15,150.97
2012-03-16,142.96
2012-03-19,140.05
2012-03-20,141.69000000000003
2012-03-21,144.23
2012-03-22,144.09
2012-03-23,150.53
2012-03-26,146.34
2012-03-27,146.54000000000002
2012-03-28,148.16
2012-03-29,149.24
2012-03-30,151.70000000000002
2012-04-02,150.03
2012-04-03,147.9
2012-04-04,146.69000000000003
2012-04-09,144.34
2012-04-10,144.49
2012-04-11,145.24
2012-04-12,143.10999999999999
2012-04-13,142.28
2012-04-16,140.23
2012-04-17,140.66
2012-04-18,143.55
2012-04-19,148.56
2012-04-20,145.12
2012-04-23,145.99
2012-04-24,145.96
2012-04-25,145.99
